Loading TTS model...
Running TTS on zulu/test...
[3f6d1fe7-d06d-49c9-babd-34f728ee4f96/1dd052fd354de279cf808ae3097809a4] inf_time 1.912s | dur 5.611s | RTF 0.341 | dyn_rng 0.499
  ASR transcription:  He is the middle child of five boys and his brothers Onafuye and Ibim have been visiting and seem very supportive and also appropriately emotional.
  WER: 0.0400, CER: 0.0278
Evaluating: a5e1cde9a15b332abd38f19af74129c4_tts.wav
  Original text: apply pressure to sheath at the base of penis for 10 to 15 seconds.
  ASR transcription:  Aplikiri presyo kwa shizi la ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi ndi nd
  WER: 10.6429, CER: 8.6418
Evaluating: e1d370800517b8ec829ac42c44e7f5b1_tts.wav
  Original text: it ended four years later on april 9, 1865.

  ASR transcription:  It ended four years later on April 9th, 1865.
  WER: 0.1111, CER: 0.0465
Evaluating: e5cf5bc670277ec26f4003bce61b8ea5_tts.wav
  Original text: application of bioinformatics for dna microarray data to bioscience, bioengineering and medical fields.

  ASR transcription:  Application of bioinformatics for DNA microarray data to bioscience, bioengineering, and medical fields.
  WER: 0.0769, CER: 0.0097
Evaluating: c09b78bd9cc4bc204aa43418c3a62bdb_tts.wav
  Original text: also, the teachers need to debrief they need to know what they should do in a situation like this in the future.

  ASR transcription:  Oso, yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri yon tashiri y
  WER: 8.0909, CER: 8.8036
Evaluating: 8151db3ef5b6b7abe991d6ac266ba5a2_tts.wav
  Original text: latest advances in respiratory care.
  ASR transcription:  Latest advances in Respiratory Care.
  WER: 0.0000, CER: 0.0000
Evaluating: d227681f3af3dd55e37e5b88738491da_tts.wav
  Original text: reproductive toxicity includes amenorrhea and inhibition of oogenesis and spermatogenesis.
  ASR transcription:  Toxinogénesis y reproducción incluye la amenoría y la inhibición de la organesis y la spermatozón.
  WER: 1.5000, CER: 0.5778
Evaluating: 9afd2a9c3ddfa8faf239232d81b81d06_tts.wav
  Original text: while video conferencing is hardly new, the covid-19 pandemic has dramatically accelerated its adoption and scale.

  ASR transcription:  While video conferencing is hardly new, the COVID-19 pandemic has dramatically accelerated its adoption and scale.
  WER: 0.0000, CER: 0.0000
Evaluating: 3846ab787a193f6d0af5ea2dbdb4c8f8_tts.wav
  Original text: some of our children and teenagers have had a good upbringing, yet it appears that they have walked off track, he explained.

  ASR transcription:  Some of our children and teenagers have had a good upbringing yet it appears that they have walked off track," he explained.
  WER: 0.0909, CER: 0.0161
Evaluating: a052461edb0a8a699c7c0bec403d83bf_tts.wav
  Original text: cardiac thrombi aremural non-occlusive as are the mural thrombi encounteredin the aorta in atherosclerosis and in aneurysmal dilatations.

  ASR transcription:  Cardiac thrombi are known occlusive as adenomoral thrombi, encountered in the aorta in arteriosclerosis and in aneurysmal dilatation.
  WER: 0.5556, CER: 0.1533
Evaluating: 8fe4d60ce4a48a3d91910ba77a90fc68_tts.wav
  Original text: al-mustapha emerges ppn presidential candidate
  ASR transcription:  al Mustafa Imeges PN presidential kandidate
  WER: 1.0000, CER: 0.1522
Evaluating: fc8bad3aa32339ce885d40ceb4700a72_tts.wav
  Original text: i was in tremendous form so there was this eagerness to go back.

  ASR transcription:  I was in tremendous form. There was this chance to go back.
  WER: 0.2308, CER: 0.1719
Evaluating: 250aa8ed0d229a0ebd8bcf77d0bd42d8_tts.wav
  Original text: those days, 5, 6 or more years ago, when mark angel hustled for fame in the youtube market, i was a faithful viewer.

  ASR transcription:  Those days, five, six or more years ago, when Mad Angel hustled for fame in the YouTube market, I was a faithful viewer.
  WER: 0.1304, CER: 0.0776
Evaluating: c53dc7ac49720a632a19303e25370077_tts.wav
  Original text: cloudiness or blood in a urine specimen sometimes, however, simply indicates contamination with semen or menstrual fluid.
  ASR transcription:  Cloudiness of blood in a urine specimen sometimes, however, simply indicates contamination with its semen or menstrual fluid.
  WER: 0.1176, CER: 0.0413
Evaluating: 6a5027d0bfc5e99ca21e7ca579162d15_tts.wav
  Original text: wu played successfull, too.

  ASR transcription:  who played successful too, come here.
  WER: 1.2500, CER: 0.5185
Evaluating: 8effa4140ad1512d2fc2e056260667ac_tts.wav
  Original text: asian communities living in northern regions of the uk are at risk chapatis andother unleavened breads also reduce the absorption of vitamind, as are elderly people living alone.

  ASR transcription:  Asian communities living in northern regions of the UK are at risk. Chapatis and other unleavened breads also reduce the absorption of vitamin as are elderly people living alone.
  WER: 0.1429, CER: 0.0225
Evaluating: 7eeb63c346189d6b4a2fff2a8b280d93_tts.wav
  Original text: the global tally of confirmed cases of the covid-19 coronavirus worldwide is now over 300,000.

  ASR transcription:  a global tally of confirmed cases of the COVID-19 coronavirus, coronavirus Ebola, is now over 300,000.
  WER: 0.2000, CER: 0.1915
Evaluating: dde32cf52d070f2bd3e67accb83613c4_tts.wav
  Original text: record the patients reaction to the procedure and pertinent patient teaching, such as alerting the nurse if the patient experiences any pain from the iv or notices any swelling at the site.
  ASR transcription:  Record the patient's reaction to the procedure and pertinent patient teaching, such as alerting the nurse if the patient experiences any pain from the IV or notices any swelling at the site.
  WER: 0.0312, CER: 0.0053
Evaluating: ae81faaa00c3d7d29fd7f6030707ed1b_tts.wav
  Original text: alimentary disturbances.

  ASR transcription:  alimentary disturbances, Kona, Boston.
  WER: 1.5000, CER: 0.5833
Evaluating: 72684dc36d9ae96ff504962a7e087478_tts.wav
  Original text: the state police public relations officer, catherine anene, a superintendent of police, confirmed the report.
  ASR transcription:  The State Police Public Relations Officer, Catherine Aneni, a superintendent of police, confirmed the report.
  WER: 0.0667, CER: 0.0092
Evaluating: 154e8e60c512ecd27128a592eac6ebf9_tts.wav
  Original text: - are characterized by the following features:- 1.
  ASR transcription:  are characterized by the following features. One,
  WER: 0.3750, CER: 0.1600
Evaluating: acb085cd32bea752da8fe4c577f3d810_tts.wav
  Original text: recognition  role modelling
  ASR transcription:  recognition role modeling, so thala.
  WER: 1.0000, CER: 0.4815
Evaluating: 5b9b5b2b61a38a30ae49bd7fc4f2c602_tts.wav
  Original text: the international union of socialist youth iusy is an international organization which was founded in 1907.

  ASR transcription:  The International Union of Socialists, UOC, is an international organization which was founded in 1907.
  WER: 0.1875, CER: 0.0935
Evaluating: 2d6cb84f9cc2e07e0163cab10291ca5f_tts.wav
  Original text: disorders of acid base balance. figure represents acid base balance with an instructive metaphor to show its dependence on the bicarbonate buffer system.
  ASR transcription:  Disorders of acid-base balance. Figure represents acid-base balance with an instructive metaphor to show its dependence on the bicarbonate buffer system.
  WER: 0.1739, CER: 0.0131
Evaluating: 48fbd645a26776a887c22eff142a18ae_tts.wav
  Original text: i have those who are happy to buy the fruits i need.

  ASR transcription:  I have those who are happy to buy the fruits I need. Oma came with time.
  WER: 0.3333, CER: 0.3846
Evaluating: 230b9dc70d5545bcc5a2ed3b7bb6019b_tts.wav
  Original text: a large safety pin is usually placed in the part outside the wound to prevent the brain from slipping back into the incised area.
  ASR transcription:  A large safety pin is usually placed in the part outside the wound to prevent the brain from slipping back into the incised area.
  WER: 0.0000, CER: 0.0000
Evaluating: e85b940a807df3864f9beb504b60716e_tts.wav
  Original text: a solution with a ph of 7 is neutral, solutions with ph below 7 are acidic, and solutions with ph above 7 are basic alkaline.
  ASR transcription:  បូនានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានានាន�
  WER: 1.0000, CER: 1.7760
Evaluating: 72a65cc8b4bb2e860405d6b41018e2c5_tts.wav
  Original text: with the region unsafe, those in the diaspora visit home with trepidation as the farms and highways are targets of murder, kidnapping and arson.

  ASR transcription:  With the region unsafe, those in the diaspora visit home with trepidation as the farms and highways are targets of murder, kidnapping, and assault.
  WER: 0.0833, CER: 0.0417
Evaluating: 809a71c45d47444e4167289db2cd9838_tts.wav
  Original text: sign up and well serve you a weekly menu of restaurant news, cookbook reviews, foodie events and recipes.

  ASR transcription:  sign up and we'll serve you a weekly menu of restaurant news cookbook reviews for the events and recipes
  WER: 0.3333, CER: 0.0762
Evaluating: bb0cc55a673f5bc60019b641b2024d1f_tts.wav
  Original text: adjust the patients position, using pillows, if necessary.
  ASR transcription:  Adjust the patient's position using pillows if necessary.
  WER: 0.3750, CER: 0.0517
Evaluating: 22eab56e782ab270e477eb1b5d21faa7_tts.wav
  Original text: the taxpayers have the right to be informed, assisted, and heard.

  ASR transcription:  The taxpayers have the right to be informed, assisted and heard.
  WER: 0.0909, CER: 0.0154
Evaluating: 42b8cb4a7933370f63f54477a14700be_tts.wav
  Original text: that was then, this is now, jones said.
  ASR transcription:  That was then, this is now, Tron said.
  WER: 0.1250, CER: 0.1026
Evaluating: f1c89202fd86b5ffd6e9fa078a328ac6_tts.wav
  Original text: the swab must make contact with mucosa to ensure collection of potential pathogens.
  ASR transcription:  Mokosa yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yi yiyo yiyo yi yiyo yiyo yi yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo
  WER: 12.8462, CER: 8.4217
Evaluating: d1a153079e60046427f7c60df30d4881_tts.wav
  Original text: name the two components of the brain barrier system, and explain the importance of this system.
  ASR transcription:  name the two components of the brain barrier system and explain the importance of this system.
  WER: 0.0625, CER: 0.0105
Evaluating: 554f3a6975515b9a651129fb73c935c0_tts.wav
  Original text: the rapid swedish invasion and occupation of the polish  lithuanian territories became known in poland as the   swedish  deluge .

  ASR transcription:  The rapid Swedish invasion and occupation of the Polish-Lithuanian territories became known in Poland as the Swedish Deluge.
  WER: 0.2000, CER: 0.0465
Evaluating: 8137bd2b624c4e5a3ad7079e4065225b_tts.wav
  Original text: with regard to the putative antidepressant effects of st john's wort, the pharmacological activities of hypericin and hyperforin, which inhibit synaptic 5ht and catecholamine re-uptake could contribute.
  ASR transcription:  With regard to the putative antidepressant effects of St. John's wort, the pharmacological activities of hypericin and hyperforin, which inhibit synaptic fight and catecholamine reuptake, would contribute
  WER: 0.1852, CER: 0.0396
Evaluating: cb0c1834609e6139ff20ed737bb902e2_tts.wav
  Original text: small terminal cerebral arteries, on the contrary, are end arteries and have no anastomosis.
  ASR transcription:  olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi, olafi
  WER: 7.9286, CER: 8.0000
Evaluating: 0ee270da3279cd41f1bb91f57fd28154_tts.wav
  Original text: he was apparently well until 2 days ago when he developed high fever with associated chills and rigor. next line.

  ASR transcription:  He was apparently well until two days ago when he developed high fever with associated chills and recall. Next line.
  WER: 0.1000, CER: 0.0708
Evaluating: 6f29d9fd3d0d08e3d560ffc1a049ad1c_tts.wav
  Original text: as a player and coach between 1950 and 1975, noren was a member of five world championship teams.

  ASR transcription:  As a player and coach between 1950 and 1975, Norin was a member of five world championship teams.
  WER: 0.0556, CER: 0.0103
Evaluating: b4bff65cde60dea52a2d449f94a276d1_tts.wav
  Original text: a 2nd power station was started in potiskum and akure in 1994 and began making electricity in 1955.

  ASR transcription:  Mbili ya kutoka kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa k
  WER: 12.3333, CER: 8.6667
Evaluating: 716f9647d1be9a232eec1a806ab094b4_tts.wav
  Original text: as the veins become further distended, their walls grow weak and they develop into varicose veins with irregular dilations and twisted pathways.
  ASR transcription:  As the veins become further distended, their walls grow weak and they develop into varicose veins with irregular dilations and twisted pathways.
  WER: 0.0000, CER: 0.0000
Evaluating: 88c6f22e9ba6d31962cff76ead6c18de_tts.wav
  Original text: if the patient has upper body strength, then a seated transfer aid should be used.
  ASR transcription:  If the patient has upper body strength, then a seated transfer aid should be used.
  WER: 0.0000, CER: 0.0000
Evaluating: 71b85099ae1cce7197e75532497728e6_tts.wav
  Original text: i added her to my poetry groups, taught her what poetry is, and the poetry in her came out, chikepe says.

  ASR transcription:  I added her to my poetry group, taught her what poetry is, and the poetry in her came out. Tikepe says.
  WER: 0.1429, CER: 0.0381
Evaluating: 6fa05f0481c66abe05b89d77cf2917aa_tts.wav
  Original text: the insurance company appealed the decision.

  ASR transcription:  Ndiyo wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao wa mpyao
  WER: 29.5000, CER: 17.7500
Evaluating: eb2e7d743fbec70be9458d7a5dacb7f0_tts.wav
  Original text: depending upon the biochemical composition, 18 types of collagen have been identified called collagen type i to xviii, many of which are unique for specific tissues.
  ASR transcription:  Bila kutuban biyokimiko, 18 types o kolajen ayo yako yako kolajen type i2d, yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako yako y
  WER: 8.3462, CER: 6.3030
Evaluating: ea5934a94b7c7ac6f4b417c88459dba2_tts.wav
  Original text: she said, it is about the will to succeed.

  ASR transcription:  She said it is about the way to succeed on a on a starter.
  WER: 0.8889, CER: 0.5238
Evaluating: f37a45ebdd4e0f4d64389e53e9d97f07_tts.wav
  Original text: i started performing around 2013.

  ASR transcription:  I started performing around 2013.
  WER: 0.0000, CER: 0.0000
Evaluating: 19167ede5f2986c381d434cd3806592c_tts.wav
  Original text: he remained iwata and iwata was returned to j1 end of the 2015 season.
  ASR transcription:  Iwata wa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa
  WER: 15.8571, CER: 12.3429
Evaluating: fd487c6ee9df430326bc55cdd63a7132_tts.wav
  Original text: the cessation of blood supply may be complete ischaemia or partial partial ischaemia.
  ASR transcription:  Mpyao yi yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo yiyo
  WER: 11.3846, CER: 8.3647
Evaluating: 2c49bdf9009bbf27a297eaff4526407e_tts.wav
  Original text: their writers write about politics, the economy, and how new technology changes culture.

  ASR transcription:  Their writers write about politics, the economy, and how new technology changes culture.
  WER: 0.0000, CER: 0.0000
Evaluating: 4d649252150066a3ed82015ba1cfeb65_tts.wav
  Original text: these classes can teach the babysitter to keep both the child, or children, and the babysitter safe in different health and weather conditions.
  ASR transcription:  These classes can teach the babysitter to keep both the child or children and the babysitter safe in different health and weather conditions.
  WER: 0.0870, CER: 0.0140
Evaluating: 4398a32942f8ac5b635d017247bb19da_tts.wav
  Original text: you should worry plenty, though, about the people in charge.

  ASR transcription:  You should worry plenty though about the pre-in-charge.
  WER: 0.5000, CER: 0.1333
Evaluating: a7abd0164ab2c236111f9e757c330d81_tts.wav
  Original text: immediately change any access site dressing that is damp, loosened, or soiled.
  ASR transcription:  Immediately change any access site dressing that is damp, loosened or soiled.
  WER: 0.0833, CER: 0.0128
Evaluating: 165d8f3be5257761753617ea0bbc629e_tts.wav
  Original text: the monocyte count rises in inflammation and viral infections.
  ASR transcription:  The monocyte count rises in inflammation and viral infection.
  WER: 0.1111, CER: 0.0161
Evaluating: a46c60048f08a37486e98cd7c42f425c_tts.wav
  Original text: leucocytosis, sometimes with leukaemoid reaction.
  ASR transcription:  leukocytosis, sometimes with a leukemoid reaction.
  WER: 0.6000, CER: 0.0816
Evaluating: 081319f429b69b5d892a7cda2839cbc0_tts.wav
  Original text: $500 million in damage was caused by a storm on fri 27 may, 2011 in benin and bida

  ASR transcription:  $500 million in damage was caused by a storm on 3 27 May 2011 in Benin and Bidah
  WER: 0.1667, CER: 0.0610
Evaluating: fd748a33759b8ff58266091e8f09d61f_tts.wav
  Original text: poverty and inequality in nigeriathe us embassy and consulate in nigeria has announced that the services of yoruba and hausa teachers are needed in the united states.

  ASR transcription:  poverty and inequality in Nigeria. US Embassy and Consulate in Nigeria has announced that the services of Yoruba and Hausa teachers are needed in the United States.
  WER: 0.0370, CER: 0.0181
Evaluating: 6de0efd8cdf35c6a868b0b55914d5aa6_tts.wav
  Original text: positioning allows access to site.
  ASR transcription:  Positioning allows access to site.
  WER: 0.0000, CER: 0.0000
Evaluating: c7993ec7474fee85835c7a9103a579e6_tts.wav
  Original text: professor christophe fraser, from oxford universitys big data institute, heaped praise on the app but said 60 per cent of the uk population - or 40 million people - would need to download it for it to prove effective.

  ASR transcription:  Professor Christophe Fraser from Oxford University's Big Data Institute hit praise on the app, but said 60% of the UK population, or 40 million people, need to download it for it to prove effective.
  WER: 0.3333, CER: 0.1290
Evaluating: 6fcaad8ac5dacbc34b95da8ac9387451_tts.wav
  Original text: their standpoint is that other zones in the north should be allowed to bid for the position in the interest of equity and fairness.

  ASR transcription:  Their standpoint is that other zones in the north should be allowed to bid for the position in the interest of equity and fairness.
  WER: 0.0000, CER: 0.0000
Evaluating: 467cf15836a952a60879897fa3d2c7ef_tts.wav
  Original text: the secretory products of the gastric mucosa are the gastric juice and the intrinsic factor , required for absorption of-vitamin b12.
  ASR transcription:  The secretory products of the gastric mucosa are the gastric juice and the intrinsic factor required for absorption of vitamin B12.
  WER: 0.1429, CER: 0.0226
Evaluating: d5d9845197522ebe9c1c21d07e757dc6_tts.wav
  Original text: the team quickly concluded it was the worst zoo we have ever inspected.

  ASR transcription:  The team quickly concluded it was the worst zoo we have ever inspected.
  WER: 0.0000, CER: 0.0000
Evaluating: 76c3897f1b5a56c9a548ded09782f2f0_tts.wav
  Original text: adverse effects and drug interactions with codeineare similar to those reported for morphine, althoughthey are less intense.

  ASR transcription:  adverse effects and drug interactions with codeine IA similar to those reported for morphine although they are less intense.
  WER: 0.2941, CER: 0.0403
Evaluating: 15baae432fc2ebf47fd45be50d90c675_tts.wav
  Original text: what you see, think, feel and say are all types of affirmations.

  ASR transcription:  What you see, think, feel and say are all types of affirmations.
  WER: 0.0000, CER: 0.0000
Evaluating: 58a693cbb8450ca32461d665a66861de_tts.wav
  Original text: by june 22, kenya had recorded 4,797 positive cases spread out in 40 counties across the country with 125 fatalities.
  ASR transcription:  Kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa
  WER: 11.1000, CER: 7.3419
